90.5625,30.224998474121094,18.295455932617188,30.224998474121094,18.295455932617188,7.799999713897705,90.5625,7.799999713897705
138.1306915283203,30.224998474121094,95.13636779785156,30.224998474121094,95.13636779785156,7.799999713897705,138.1306915283203,7.799999713897705
142.7045440673828,30.224994659423828,142.7045440673828,7.799999713897705,266.1988220214844,7.799999713897705,266.1988220214844,30.224994659423828
18.295455932617188,53.624996185302734,18.295455932617188,31.19999885559082,79.58521270751953,31.19999885559082,79.58521270751953,53.624996185302734
87.81818389892578,53.624996185302734,87.81818389892578,31.19999885559082,156.4261474609375,31.19999885559082,156.4261474609375,53.624996185302734
222.28977966308594,53.624996185302734,164.6591033935547,53.624996185302734,164.6591033935547,31.19999885559082,222.28977966308594,31.19999885559082
223.20455932617188,53.624996185302734,223.20455932617188,31.19999885559082,306.4488830566406,31.19999885559082,306.4488830566406,53.624996185302734
86.90341186523438,77.02499389648438,18.295455932617188,77.02499389648438,18.295455932617188,58.499996185302734,86.90341186523438,58.499996185302734
156.4261474609375,77.02499389648438,95.13636779785156,77.02499389648438,95.13636779785156,58.499996185302734,156.4261474609375,58.499996185302734
262.539794921875,77.02499389648438,161.0,77.02499389648438,161.0,58.499996185302734,262.539794921875,58.499996185302734
18.295455932617188,104.32499694824219,18.295455932617188,81.89999389648438,105.19886779785156,81.89999389648438,105.19886779785156,104.32499694824219
86.90341186523438,127.72499084472656,18.295455932617188,127.72499084472656,18.295455932617188,109.19999694824219,86.90341186523438,109.19999694824219
134.47158813476562,127.72499084472656,91.47727966308594,127.72499084472656,91.47727966308594,109.19999694824219,134.47158813476562,109.19999694824219
174.7216033935547,127.72499084472656,131.72727966308594,127.72499084472656,131.72727966308594,109.19999694824219,174.7216033935547,109.19999694824219
182.95455932617188,127.72499084472656,182.95455932617188,105.29999542236328,258.88067626953125,105.29999542236328,258.88067626953125,127.72499084472656
94.22159576416016,151.12498474121094,18.295455932617188,151.12498474121094,18.295455932617188,132.59999084472656,94.22159576416016,132.59999084472656
98.79545593261719,151.12498474121094,98.79545593261719,132.59999084472656,123.49432373046875,132.59999084472656,123.49432373046875,151.12498474121094
